event_id,title,closed,is_active,source_count,sources,season_label,lon,lat,obs_date,magnitude_value,magnitude_unit,first_obs,duration_days,season_name
EONET_13398,Wildfire in Australia 1023720,2025-05-01 00:00:00+00:00,False,1,GDACS,0,130.7310102667034,-14.62239354179038,2025-04-30 19:00:00+00:00,8057.0,hectare,2025-04-30 19:00:00+00:00,0.20833333333333334,2024_2025
EONET_13450,Wildfire in Australia 1023725,2025-05-02 00:00:00+00:00,False,1,GDACS,0,129.65577485317053,-19.693715719951832,2025-04-30 19:00:00+00:00,6928.0,hectare,2025-04-30 19:00:00+00:00,1.2083333333333333,2024_2025
EONET_13451,Wildfire in Australia 1023729,2025-05-02 00:00:00+00:00,False,1,GDACS,0,131.0837113275979,-14.668967395875306,2025-04-30 19:00:00+00:00,5066.0,hectare,2025-04-30 19:00:00+00:00,1.2083333333333333,2024_2025
EONET_13458,Wildfire in Russian Federation 1023736,2025-05-03 00:00:00+00:00,False,1,GDACS,0,114.2367746383445,52.53782755646186,2025-04-30 19:00:00+00:00,5580.0,hectare,2025-04-30 19:00:00+00:00,2.2083333333333335,2024_2025
EONET_13459,Wildfire in Mongolia 1023737,2025-05-03 00:00:00+00:00,False,1,GDACS,0,104.72338437739378,50.13829080016017,2025-04-30 19:00:00+00:00,6653.0,hectare,2025-04-30 19:00:00+00:00,2.2083333333333335,2024_2025
EONET_13460,Wildfire in Russian Federation 1023731,2025-05-03 00:00:00+00:00,False,1,GDACS,0,111.93466299886155,51.59637520991715,2025-04-30 19:00:00+00:00,6563.0,hectare,2025-04-30 19:00:00+00:00,2.2083333333333335,2024_2025
EONET_13483,Wildfire in Australia 1023750,2025-05-07 00:00:00+00:00,False,1,GDACS,0,124.71113416522239,-17.706226319729794,2025-04-30 19:00:00+00:00,5631.0,hectare,2025-04-30 19:00:00+00:00,6.208333333333333,2024_2025
EONET_13500,Wildfire in Russian Federation 1023757,2025-05-08 00:00:00+00:00,False,1,GDACS,0,116.80943620440115,53.923136924887736,2025-04-30 19:00:00+00:00,6111.0,hectare,2025-04-30 19:00:00+00:00,7.208333333333333,2024_2025
EONET_13501,Wildfire in Australia 1023758,2025-05-08 00:00:00+00:00,False,1,GDACS,0,127.96680553530858,-17.36321320208039,2025-04-30 19:00:00+00:00,9081.0,hectare,2025-04-30 19:00:00+00:00,7.208333333333333,2024_2025
EONET_13538,Wildfire in Russian Federation 1023782,2025-05-09 00:00:00+00:00,False,1,GDACS,0,113.23784734889712,54.2030572247495,2025-04-30 19:00:00+00:00,5306.0,hectare,2025-04-30 19:00:00+00:00,8.208333333333334,2024_2025
EONET_13555,Wildfire in Russian Federation 1023787,2025-05-10 00:00:00+00:00,False,1,GDACS,0,113.13230959421387,54.25274019886106,2025-04-30 19:00:00+00:00,14060.0,hectare,2025-04-30 19:00:00+00:00,9.208333333333334,2024_2025
EONET_13416,"Homochitto BB 45 Sub 1 2 RX Wildfire, Franklin, Mississippi",,True,1,IRWIN,0,-91.065,31.389,2025-04-30 09:48:00+00:00,832.0,acres,2025-04-30 09:48:00+00:00,,2024_2025
EONET_13420,"Chickasawhay CPT 356 RX Wildfire, Jones, Mississippi",,True,1,IRWIN,0,-88.9543,31.5353,2025-04-30 09:35:00+00:00,869.0,acres,2025-04-30 09:35:00+00:00,,2024_2025
EONET_13399,Wildfire in Australia 1023721,2025-05-01 00:00:00+00:00,False,1,GDACS,0,129.4708685017678,-15.576234505857023,2025-04-29 19:00:00+00:00,6865.0,hectare,2025-04-29 19:00:00+00:00,1.2083333333333333,2024_2025
EONET_13400,Wildfire in Australia 1023724,2025-05-01 00:00:00+00:00,False,1,GDACS,0,130.98980698663507,-14.537643510843434,2025-04-29 19:00:00+00:00,5928.0,hectare,2025-04-29 19:00:00+00:00,1.2083333333333333,2024_2025
EONET_13461,Wildfire in Cuba 1023732,2025-05-03 00:00:00+00:00,False,1,GDACS,0,-83.96725068767805,22.289637620167735,2025-04-29 19:00:00+00:00,7008.0,hectare,2025-04-29 19:00:00+00:00,3.2083333333333335,2024_2025
EONET_13468,Wildfire in Australia 1023742,2025-05-04 00:00:00+00:00,False,1,GDACS,0,130.3801184545216,-18.54451628130178,2025-04-29 19:00:00+00:00,5014.0,hectare,2025-04-29 19:00:00+00:00,4.208333333333333,2024_2025
EONET_13418,"DeSoto BB 7203 East RX Wildfire, Perry, Mississippi",,True,1,IRWIN,0,-88.900278,30.948889,2025-04-29 11:15:00+00:00,2724.0,acres,2025-04-29 11:15:00+00:00,,2024_2025
EONET_13424,"Homochitto BB 36 S Sub 5 RX Wildfire, Wilkinson, Mississippi",,True,1,IRWIN,0,-91.157,31.296,2025-04-29 10:13:00+00:00,734.0,acres,2025-04-29 10:13:00+00:00,,2024_2025
EONET_13422,"RX CAT C-32-33-34 Wildfire, Grant, Louisiana",,True,1,IRWIN,0,-92.446146,31.675884,2025-04-29 09:47:00+00:00,2522.0,acres,2025-04-29 09:47:00+00:00,,2024_2025
EONET_13426,"RX KIS C-24-25 Wildfire, Natchitoches, Louisiana",,True,1,IRWIN,0,-93.058133,31.49885,2025-04-29 09:17:00+00:00,2111.0,acres,2025-04-29 09:17:00+00:00,,2024_2025
EONET_13425,"RX CALE C-49 Wildfire, Rapides, Louisiana",,True,1,IRWIN,0,-92.5549,31.0907,2025-04-29 09:16:00+00:00,574.0,acres,2025-04-29 09:16:00+00:00,,2024_2025
EONET_13414,"ANF Guidrey C 65 RX Wildfire, Angelina, Texas",,True,1,IRWIN,0,-94.32345,31.140417,2025-04-29 09:11:00+00:00,991.0,acres,2025-04-29 09:11:00+00:00,,2024_2025
EONET_13410,"Horse Heaven Rx Wildfire, Wythe, Virginia",,True,1,IRWIN,0,-81.152033,36.777967,2025-04-29 07:36:00+00:00,1098.0,acres,2025-04-29 07:36:00+00:00,,2024_2025
EONET_13452,Wildfire in Australia 1023726,2025-05-02 00:00:00+00:00,False,1,GDACS,0,129.60701915349242,-15.362484388528618,2025-04-28 19:00:00+00:00,6299.0,hectare,2025-04-28 19:00:00+00:00,3.2083333333333335,2024_2025
EONET_13462,Wildfire in Mexico 1023733,2025-05-03 00:00:00+00:00,False,1,GDACS,0,-108.11410629543812,29.70459303339459,2025-04-28 19:00:00+00:00,6304.0,hectare,2025-04-28 19:00:00+00:00,4.208333333333333,2024_2025
EONET_13502,Wildfire in Mongolia 1023768,2025-05-08 00:00:00+00:00,False,1,GDACS,0,107.41697284300534,49.18223003475818,2025-04-28 19:00:00+00:00,5051.0,hectare,2025-04-28 19:00:00+00:00,9.208333333333334,2024_2025
EONET_13430,"rx-Lapham Good Oak 2025 Wildfire, Waukesha, Wisconsin",,True,1,IRWIN,0,-88.3992015,43.0403647,2025-04-28 17:41:00+00:00,638.0,acres,2025-04-28 17:41:00+00:00,,2024_2025
EONET_13508,"Rainbow Gulch RX Wildfire, El Paso, Colorado",,True,1,IRWIN,0,-105.00087,38.977571,2025-04-28 17:07:00+00:00,770.0,acres,2025-04-28 17:07:00+00:00,,2024_2025
EONET_13408,"Stronghold Wildfire, Cochise, Arizona",,True,1,IRWIN,0,-109.94154,31.93699,2025-04-28 16:42:00+00:00,2138.0,acres,2025-04-28 16:42:00+00:00,,2024_2025
EONET_13403,"DeSoto BB 7209 Northwest RX Wildfire, Perry, Mississippi",,True,1,IRWIN,0,-88.909333,31.02825,2025-04-28 10:56:00+00:00,1000.0,acres,2025-04-28 10:56:00+00:00,,2024_2025
EONET_13429,"RX CALE C-362 Wildfire, Rapides, Louisiana",,True,1,IRWIN,0,-92.641683,31.171517,2025-04-28 09:44:00+00:00,1796.0,acres,2025-04-28 09:44:00+00:00,,2024_2025
EONET_13432,"RX KIS C-43-44 Wildfire, Natchitoches, Louisiana",,True,1,IRWIN,0,-93.0327,31.477867,2025-04-28 09:16:00+00:00,2146.0,acres,2025-04-28 09:16:00+00:00,,2024_2025
EONET_13370,Wildfire in Australia 1023712,,True,1,GDACS,0,127.84730549567904,-17.14074812671574,2025-04-27 19:00:00+00:00,,,2025-04-27 19:00:00+00:00,,2024_2025
EONET_13390,Wildfire in Australia 1023717,2025-04-29 00:00:00+00:00,False,1,GDACS,0,116.48175625045916,-32.17042403006383,2025-04-27 19:00:00+00:00,5898.0,hectare,2025-04-27 19:00:00+00:00,1.2083333333333333,2024_2025
EONET_13393,Wildfire in Australia 1023719,2025-04-30 00:00:00+00:00,False,1,GDACS,0,126.49810881589629,-15.799499725838919,2025-04-27 19:00:00+00:00,5140.0,hectare,2025-04-27 19:00:00+00:00,2.2083333333333335,2024_2025
EONET_13409,"BLACK SWAMP Wildfire, Jones, North Carolina",,True,1,IRWIN,0,-77.114133,34.862633,2025-04-27 13:46:00+00:00,950.0,acres,2025-04-27 13:46:00+00:00,,2024_2025
EONET_13453,Wildfire in Mexico 1023730,2025-05-02 00:00:00+00:00,False,1,GDACS,0,-108.65891808630629,29.753720636383935,2025-04-26 19:00:00+00:00,5325.0,hectare,2025-04-26 19:00:00+00:00,5.208333333333333,2024_2025
EONET_13469,Wildfire in Mexico 1023739,2025-05-04 00:00:00+00:00,False,1,GDACS,0,-107.70404622994154,26.583130383799883,2025-04-26 19:00:00+00:00,5193.0,hectare,2025-04-26 19:00:00+00:00,7.208333333333333,2024_2025
EONET_13434,"Dutch Mill RX Wildfire, Delta, Michigan",,True,1,IRWIN,0,-86.95,46.045333,2025-04-26 14:23:00+00:00,566.0,acres,2025-04-26 14:23:00+00:00,,2024_2025
EONET_13405,"Rail Trail Unit Wildfire, Weber, Utah",2025-04-27 00:00:00+00:00,False,1,IRWIN,0,-112.142133,41.308667,2025-04-26 13:48:00+00:00,600.0,acres,2025-04-26 13:48:00+00:00,0.425,2024_2025
EONET_13439,"Farrell RX Wildfire, Codington, South Dakota",,True,1,IRWIN,0,-96.973,44.8851,2025-04-26 08:34:00+00:00,549.0,acres,2025-04-26 08:34:00+00:00,,2024_2025
EONET_13463,Wildfire in Australia 1023738,2025-05-03 00:00:00+00:00,False,1,GDACS,0,125.22442077583604,-18.60399123475791,2025-04-25 19:00:00+00:00,5015.0,hectare,2025-04-25 19:00:00+00:00,7.208333333333333,2024_2025
EONET_13506,"RX BOSH JACKPOT Wildfire, Owyhee, Idaho",,True,1,IRWIN,0,-116.559094,42.605363,2025-04-25 18:16:00+00:00,7500.0,acres,2025-04-25 18:16:00+00:00,,2024_2025
EONET_13428,"27 FIRE Wildfire, Broward, Florida",,True,1,IRWIN,0,-80.4502778,26.0847222,2025-04-25 14:15:00+00:00,500.0,acres,2025-04-25 14:15:00+00:00,,2024_2025
EONET_13436,"Bee Island Fire (58) Wildfire, Sarasota, Florida",,True,1,IRWIN,0,-82.2608333,27.2613889,2025-04-24 20:48:00+00:00,706.0,acres,2025-04-24 20:48:00+00:00,,2024_2025
EONET_13401,Wildfire in Australia 1023722,2025-05-01 00:00:00+00:00,False,1,GDACS,0,129.9678365712788,-14.905429243557062,2025-04-24 19:00:00+00:00,5650.0,hectare,2025-04-24 19:00:00+00:00,6.208333333333333,2024_2025
EONET_13419,"Thompson Hollow Rd. Wildfire, Adams, Pennsylvania",,True,1,IRWIN,0,-77.403951,39.988532,2025-04-24 16:57:00+00:00,2248.0,acres,2025-04-24 16:57:00+00:00,,2024_2025
EONET_13504,"Rock Creek RX- East 2025 Wildfire, Wasco, Oregon",2025-05-02 00:00:00+00:00,False,1,IRWIN,0,-121.399492,45.208906,2025-04-24 13:18:00+00:00,511.0,acres,2025-04-24 13:18:00+00:00,7.445833333333334,2024_2025
EONET_13441,"Fore Mountain Rx Wildfire, Alleghany, Virginia",,True,1,IRWIN,0,-79.87395,37.843583,2025-04-24 07:40:00+00:00,1300.0,acres,2025-04-24 07:40:00+00:00,,2024_2025
EONET_13384,Wildfire in Australia 1023716,2025-04-28 00:00:00+00:00,False,1,GDACS,0,122.67882534033463,-18.081856877173113,2025-04-23 19:00:00+00:00,7280.0,hectare,2025-04-23 19:00:00+00:00,4.208333333333333,2024_2025
EONET_13364,"Jones Road Wildfire, Ocean, New Jersey",,True,1,IRWIN,0,-74.299352,39.795177,2025-04-23 08:28:00+00:00,15300.0,acres,2025-04-23 08:28:00+00:00,,2024_2025
EONET_13407,"Curry Island (22) Wildfire, Glades, Florida",,True,1,IRWIN,0,-81.1119444,26.9552778,2025-04-22 23:20:00+00:00,1050.0,acres,2025-04-22 23:20:00+00:00,,2024_2025
EONET_13354,Wildfire in Russian Federation 1023700,,True,1,GDACS,0,115.29502301512093,52.736950773997876,2025-04-22 19:00:00+00:00,,,2025-04-22 19:00:00+00:00,,2024_2025
EONET_13358,Wildfire in Russian Federation 1023704,,True,1,GDACS,0,115.89241812894073,52.82836269206902,2025-04-22 19:00:00+00:00,,,2025-04-22 19:00:00+00:00,,2024_2025
EONET_13359,Wildfire in Russian Federation 1023706,,True,1,GDACS,0,114.45755916743784,52.577230572264625,2025-04-22 19:00:00+00:00,,,2025-04-22 19:00:00+00:00,,2024_2025
EONET_13360,Wildfire in Russian Federation 1023707,,True,1,GDACS,0,115.90383242124985,52.82842547256827,2025-04-22 19:00:00+00:00,,,2025-04-22 19:00:00+00:00,,2024_2025
EONET_13365,Wildfire in Russian Federation 1023710,,True,1,GDACS,0,116.28876433875847,53.30396108851382,2025-04-22 19:00:00+00:00,,,2025-04-22 19:00:00+00:00,,2024_2025
EONET_13435,"Pines RX Wildfire, Sevier, Utah",,True,1,IRWIN,0,-111.3249,38.990911,2025-04-22 13:37:00+00:00,1800.0,acres,2025-04-22 13:37:00+00:00,,2024_2025
EONET_13445,"NW Prairie South RX Wildfire, Lac qui Parle, Minnesota",,True,1,IRWIN,0,-96.4467,45.2683,2025-04-22 12:12:00+00:00,655.0,acres,2025-04-22 12:12:00+00:00,,2024_2025
EONET_13417,"Plum Creek Wildfire, Brown, Nebraska",,True,1,IRWIN,0,-100.149164,42.599661,2025-04-21 19:35:00+00:00,7075.0,acres,2025-04-21 19:35:00+00:00,,2024_2025
EONET_13351,Wildfire in Mexico 1023698,,True,1,GDACS,0,-105.3806890651289,20.196407048537605,2025-04-21 19:00:00+00:00,,,2025-04-21 19:00:00+00:00,,2024_2025
EONET_13394,Wildfire in Mexico 1023718,2025-04-29 00:00:00+00:00,False,1,GDACS,0,-100.63452407960109,17.81543571271252,2025-04-21 19:00:00+00:00,5035.0,hectare,2025-04-21 19:00:00+00:00,7.208333333333333,2024_2025
EONET_13437,"LXR Eastside Rx 0419 Wildfire, Palm Beach, Florida",,True,1,IRWIN,0,-80.266617,26.535617,2025-04-21 07:14:00+00:00,24100.0,acres,2025-04-21 07:14:00+00:00,,2024_2025
EONET_13361,Wildfire in Russian Federation 1023708,,True,1,GDACS,0,117.19675232910652,52.85817489424867,2025-04-20 19:00:00+00:00,,,2025-04-20 19:00:00+00:00,,2024_2025
EONET_13442,"Scoria Pit Wildfire, McKenzie, North Dakota",2025-04-21 00:00:00+00:00,False,1,IRWIN,0,-103.150892,47.880549,2025-04-20 15:52:00+00:00,500.0,acres,2025-04-20 15:52:00+00:00,0.3388888888888889,2024_2025
EONET_13346,Wildfire in Russian Federation 1023695,,True,1,GDACS,0,115.4401231497338,52.69555137968115,2025-04-19 19:00:00+00:00,,,2025-04-19 19:00:00+00:00,,2024_2025
EONET_13355,Wildfire in Russian Federation 1023701,,True,1,GDACS,0,115.29493508953968,53.07150997242144,2025-04-19 19:00:00+00:00,,,2025-04-19 19:00:00+00:00,,2024_2025
EONET_13371,Wildfire in Australia 1023713,,True,1,GDACS,0,130.3984592929139,-18.45615135360597,2025-04-19 19:00:00+00:00,,,2025-04-19 19:00:00+00:00,,2024_2025
EONET_13385,Wildfire in Mexico 1023714,2025-04-28 00:00:00+00:00,False,1,GDACS,0,-106.37656252125731,24.26314711005549,2025-04-19 19:00:00+00:00,5440.0,hectare,2025-04-19 19:00:00+00:00,8.208333333333334,2024_2025
EONET_13386,Wildfire in Mexico 1023715,2025-04-28 00:00:00+00:00,False,1,GDACS,0,-107.3734815240705,27.971231132200096,2025-04-19 19:00:00+00:00,6700.0,hectare,2025-04-19 19:00:00+00:00,8.208333333333334,2024_2025
EONET_13440,"Hwy 210 Wildfire, Pender, North Carolina",,True,1,IRWIN,0,-77.9211111,34.4394444,2025-04-19 18:59:00+00:00,661.0,acres,2025-04-19 18:59:00+00:00,,2024_2025
EONET_13433,"Danny&#039;s Wildfire, Cumberland, New Jersey",,True,1,IRWIN,0,-74.94135,39.39074,2025-04-19 11:46:00+00:00,1327.0,acres,2025-04-19 11:46:00+00:00,,2024_2025
EONET_13362,Wildfire in Cuba 1023709,,True,1,GDACS,0,-83.91599013339257,22.378108034994153,2025-04-18 19:00:00+00:00,,,2025-04-18 19:00:00+00:00,,2024_2025
EONET_13363,Wildfire in Russian Federation 1023705,,True,1,GDACS,0,114.62070789753163,52.753803968987945,2025-04-18 19:00:00+00:00,,,2025-04-18 19:00:00+00:00,,2024_2025
EONET_13232,"LIRI FY25 Slant Rock RX Wildfire, Winston, Alabama",,True,1,IRWIN,0,-87.342075,34.097144,2025-04-18 10:10:00+00:00,895.0,acres,2025-04-18 10:10:00+00:00,,2024_2025
EONET_13233,"rx-51 North Wildfire, Burnett, Wisconsin",,True,1,IRWIN,0,-92.5678007,45.8658224,2025-04-18 09:42:00+00:00,532.3,acres,2025-04-18 09:42:00+00:00,,2024_2025
EONET_13347,Wildfire in Laos 1023696,,True,1,GDACS,0,101.5951508074957,20.701027346261032,2025-04-17 19:00:00+00:00,,,2025-04-17 19:00:00+00:00,,2024_2025
EONET_13352,Wildfire in Russian Federation 1023699,,True,1,GDACS,0,114.64681726406175,52.994791535758885,2025-04-17 19:00:00+00:00,,,2025-04-17 19:00:00+00:00,,2024_2025
EONET_13356,Wildfire in Russian Federation 1023702,,True,1,GDACS,0,114.84288190763505,53.021292469949714,2025-04-17 19:00:00+00:00,,,2025-04-17 19:00:00+00:00,,2024_2025
EONET_13366,Wildfire in Russian Federation 1023711,,True,1,GDACS,0,116.14315386682233,53.20736499396486,2025-04-17 19:00:00+00:00,,,2025-04-17 19:00:00+00:00,,2024_2025
EONET_13413,"DCNF C. 41/42 RX Wildfire, Houston, Texas",,True,1,IRWIN,0,-95.220302,31.32807,2025-04-17 12:27:00+00:00,2700.0,acres,2025-04-17 12:27:00+00:00,,2024_2025
EONET_13244,"Tombigbee CPT 79 77 RX Wildfire, Winston, Mississippi",,True,1,IRWIN,0,-89.0873,33.2345,2025-04-17 10:28:00+00:00,1445.0,acres,2025-04-17 10:28:00+00:00,,2024_2025
EONET_13238,"RX C1 &amp; C2 Wildfire, Montgomery, Arkansas",,True,1,IRWIN,0,-93.785833,34.47,2025-04-17 10:24:00+00:00,1188.0,acres,2025-04-17 10:24:00+00:00,,2024_2025
EONET_13230,"Partridge Two Wildfire, Morrison, Minnesota",,True,1,IRWIN,0,-93.92416,45.924063,2025-04-17 10:03:00+00:00,2300.0,acres,2025-04-17 10:03:00+00:00,,2024_2025
EONET_13245,"Bienville CPT 61 63 RX Wildfire, Scott, Mississippi",,True,1,IRWIN,0,-89.433,32.3469,2025-04-17 08:53:00+00:00,1840.0,acres,2025-04-17 08:53:00+00:00,,2024_2025
EONET_13239,"RX Stevens Wildfire, Polk, Arkansas",,True,1,IRWIN,0,-94.216111,34.406667,2025-04-17 08:46:00+00:00,1327.0,acres,2025-04-17 08:46:00+00:00,,2024_2025
EONET_13251,"LXR Eastside Rx 0417 Wildfire, Palm Beach, Florida",,True,1,IRWIN,0,-80.266617,26.535617,2025-04-17 08:33:00+00:00,10000.0,acres,2025-04-17 08:33:00+00:00,,2024_2025
EONET_13246,"Fed Park RX Wildfire, Mason, Michigan",,True,1,IRWIN,0,-86.394333,44.1032,2025-04-17 08:11:00+00:00,2212.0,acres,2025-04-17 08:11:00+00:00,,2024_2025
EONET_13234,"Buck Creek Fire Wildfire, Pushmataha, Oklahoma",,True,1,IRWIN,0,-95.6883333,34.4569444,2025-04-16 23:28:00+00:00,542.0,acres,2025-04-16 23:28:00+00:00,,2024_2025
EONET_13250,"Mio Prairie RX Wildfire, Oscoda, Michigan",,True,1,IRWIN,0,-84.21381,44.539173,2025-04-16 12:16:00+00:00,520.0,acres,2025-04-16 12:16:00+00:00,,2024_2025
EONET_13259,"Holly Springs IU 140 1  141 1 RX Wildfire, Yalobusha, Mississippi",,True,1,IRWIN,0,-89.7962,34.0568,2025-04-16 11:23:00+00:00,1029.0,acres,2025-04-16 11:23:00+00:00,,2024_2025
EONET_13260,"RX Alamo 17 Wildfire, Garland, Arkansas",,True,1,IRWIN,0,-93.348056,34.483056,2025-04-16 10:11:00+00:00,1280.0,acres,2025-04-16 10:11:00+00:00,,2024_2025
EONET_13256,"RX Crystal Peninsula &amp; Hickory Nut Wildfire, Garland, Arkansas",,True,1,IRWIN,0,-93.399167,34.556389,2025-04-16 10:08:00+00:00,1200.0,acres,2025-04-16 10:08:00+00:00,,2024_2025
EONET_13254,"RX Bo/Mag Byway Wildfire, Logan, Arkansas",,True,1,IRWIN,0,-93.555413,35.241698,2025-04-16 09:40:00+00:00,1022.0,acres,2025-04-16 09:40:00+00:00,,2024_2025
EONET_13252,"RX CAN C23-28 Wildfire, Webster, Louisiana",,True,1,IRWIN,0,-93.291667,32.694722,2025-04-16 09:18:00+00:00,1296.0,acres,2025-04-16 09:18:00+00:00,,2024_2025
EONET_13253,"RX CAN C-29 Wildfire, Webster, Louisiana",,True,1,IRWIN,0,-93.271667,32.739722,2025-04-16 09:12:00+00:00,1148.0,acres,2025-04-16 09:12:00+00:00,,2024_2025
EONET_13257,"RX Greenhaw Wildfire, Newton, Arkansas",,True,1,IRWIN,0,-93.0302,35.791717,2025-04-16 08:43:00+00:00,670.0,acres,2025-04-16 08:43:00+00:00,,2024_2025
EONET_13258,"RX Buffalo Road Wildfire, Scott, Arkansas",,True,1,IRWIN,0,-94.110595,34.804925,2025-04-16 08:36:00+00:00,3133.0,acres,2025-04-16 08:36:00+00:00,,2024_2025
EONET_13444,"Site 3 RX A&amp;C Wildfire, Talladega, Alabama",,True,1,IRWIN,0,-86.19299,33.18283,2025-04-16 08:27:00+00:00,599.0,acres,2025-04-16 08:27:00+00:00,,2024_2025
EONET_13265,"Jail House RX Wildfire, Winston, Alabama",,True,1,IRWIN,0,-87.218833,34.148167,2025-04-16 08:26:00+00:00,1143.0,acres,2025-04-16 08:26:00+00:00,,2024_2025
EONET_13255,"Chase Fuels RX Wildfire, Lake, Michigan",,True,1,IRWIN,0,-85.73175,43.830833,2025-04-16 08:20:00+00:00,1845.0,acres,2025-04-16 08:20:00+00:00,,2024_2025
EONET_13266,"Rx Walker 2224 Wildfire, Walker, Texas",,True,1,IRWIN,0,-95.663252,30.656471,2025-04-16 08:18:00+00:00,554.9,acres,2025-04-16 08:18:00+00:00,,2024_2025
EONET_13261,"RX Wildcat Hollow East Wildfire, Yell, Arkansas",,True,1,IRWIN,0,-93.483778,34.864556,2025-04-16 07:58:00+00:00,1496.0,acres,2025-04-16 07:58:00+00:00,,2024_2025
EONET_13224,Wildfire in Australia 1023684,,True,1,GDACS,0,131.051899825058,-15.835208395563434,2025-04-15 19:00:00+00:00,,,2025-04-15 19:00:00+00:00,,2024_2025
EONET_13225,Wildfire in Australia 1023685,,True,1,GDACS,0,147.2513719027058,-26.15769464967942,2025-04-15 19:00:00+00:00,,,2025-04-15 19:00:00+00:00,,2024_2025
EONET_13229,"Picker Flats Fire Wildfire, Adair, Oklahoma",,True,1,IRWIN,0,-94.7805556,35.9522222,2025-04-15 18:51:00+00:00,786.0,acres,2025-04-15 18:51:00+00:00,,2024_2025
EONET_13241,"Bee Rock Creek Wildfire, McDowell, North Carolina",,True,1,IRWIN,0,-82.1080556,35.7994444,2025-04-15 17:07:00+00:00,504.0,acres,2025-04-15 17:07:00+00:00,,2024_2025
EONET_13274,"RX Ross Creek East 3 Wildfire, Scott, Arkansas",,True,1,IRWIN,0,-94.070798,34.824078,2025-04-15 13:08:00+00:00,906.0,acres,2025-04-15 13:08:00+00:00,,2024_2025
EONET_13271,"RX CAT C-39 Wildfire, Grant, Louisiana",,True,1,IRWIN,0,-92.496831,31.652552,2025-04-15 09:47:00+00:00,969.0,acres,2025-04-15 09:47:00+00:00,,2024_2025
EONET_13423,"SHNF C. 6/7 RX Wildfire, Montgomery, Texas",,True,1,IRWIN,0,-95.78,30.526667,2025-04-15 09:46:00+00:00,2193.0,acres,2025-04-15 09:46:00+00:00,,2024_2025
EONET_13242,"Unit 23 24 26 RX Wildfire, Sherburne, Minnesota",,True,1,IRWIN,0,-93.7184,45.484958,2025-04-15 09:36:00+00:00,1646.0,acres,2025-04-15 09:36:00+00:00,,2024_2025
EONET_13264,"IBSP North RX Wildfire, Lake, Illinois",,True,1,IRWIN,0,-87.809094,42.469322,2025-04-15 09:36:00+00:00,700.0,acres,2025-04-15 09:36:00+00:00,,2024_2025
EONET_13267,"RX WINN C-23 Wildfire, Winn, Louisiana",,True,1,IRWIN,0,-92.853611,32.0775,2025-04-15 09:21:00+00:00,1380.0,acres,2025-04-15 09:21:00+00:00,,2024_2025
EONET_13270,"ANF Townsend C. 15 RX Wildfire, San Augustine, Texas",,True,1,IRWIN,0,-94.297051,31.357727,2025-04-15 09:21:00+00:00,1268.0,acres,2025-04-15 09:21:00+00:00,,2024_2025
EONET_13273,"RX CALE C-361 Wildfire, Rapides, Louisiana",,True,1,IRWIN,0,-92.614417,31.2002,2025-04-15 09:03:00+00:00,1830.0,acres,2025-04-15 09:03:00+00:00,,2024_2025
EONET_13235,"Hilliardville Wildfire, Wakulla, Florida",,True,1,IRWIN,0,-84.405556,30.2825,2025-04-15 08:16:00+00:00,1291.0,acres,2025-04-15 08:16:00+00:00,,2024_2025
EONET_13236,"Blue Jay Wildfire, Montgomery, Texas",,True,1,IRWIN,0,-95.768467,30.52675,2025-04-14 21:14:00+00:00,700.0,acres,2025-04-14 21:14:00+00:00,,2024_2025
EONET_13335,Wildfire in Russian Federation 1023690,,True,1,GDACS,0,114.8419905531358,52.41412557892783,2025-04-14 19:00:00+00:00,,,2025-04-14 19:00:00+00:00,,2024_2025
EONET_13353,Wildfire in Russian Federation 1023697,,True,1,GDACS,0,115.60038452517517,53.61652896840107,2025-04-14 19:00:00+00:00,,,2025-04-14 19:00:00+00:00,,2024_2025
EONET_13357,Wildfire in Russian Federation 1023703,,True,1,GDACS,0,114.54748846946387,52.66299807731874,2025-04-14 19:00:00+00:00,,,2025-04-14 19:00:00+00:00,,2024_2025
EONET_13269,"Mill Creek RX Wildfire, Jackson, Illinois",,True,1,IRWIN,0,-89.26545,37.607083,2025-04-14 17:51:00+00:00,700.0,acres,2025-04-14 17:51:00+00:00,,2024_2025
EONET_13284,"FY25 TAPR WP1 RP1 RP2 CH1 CH2 RX BIL Wildfire, Chase, Kansas",,True,1,IRWIN,0,-96.587222,38.421667,2025-04-14 17:15:00+00:00,1800.0,acres,2025-04-14 17:15:00+00:00,,2024_2025
EONET_13231,"West Funk Lagoon WPA Unit RX Wildfire, Phelps, Nebraska",,True,1,IRWIN,0,-99.246068,40.488774,2025-04-14 16:22:00+00:00,1314.0,acres,2025-04-14 16:22:00+00:00,,2024_2025
EONET_13249,"LAST CHANCE Wildfire, Delaware, Oklahoma",,True,1,IRWIN,0,-94.884444,36.286667,2025-04-14 14:43:00+00:00,1200.0,acres,2025-04-14 14:43:00+00:00,,2024_2025
EONET_13443,"MTMLR-BIL-FY25-RX-Unit 10 Wildfire, Cascade, Montana",,True,1,IRWIN,0,-111.314507,47.681194,2025-04-14 12:08:00+00:00,1447.0,acres,2025-04-14 12:08:00+00:00,,2024_2025
